Year,Rank,Company,Revenue (in millions),Profit (in millions)
2009,430,Northern Trust Corp.,5677.90,794.8
2009,431,Timken,5663.70,267.7
2009,432,Perini,5660.30,-75.1
2009,433,DaVita,5660.20,374.2
2009,434,Expeditors International of Washington,5633.90,301
2009,435,SunGard Data Systems,5596.00,-242
2009,436,CH2M Hill,5589.90,32.1
2009,437,Kelly Services,5517.30,-82.2
2009,438,BJ Services,5426.30,609.4
2009,439,Graybar Electric,5400.20,87.4
2009,440,Charles Schwab,5393.00,"1,212.00"
2009,441,Western & Southern Financial Group,5391.70,109.1
2009,442,Jarden,5383.30,-58.9
2009,443,El Paso,5363.00,-823
2009,444,Gilead Sciences,5335.80,"2,011.20"
2009,445,Scana,5319.00,346
2009,446,NCR,5315.00,228
2009,447,Harris,5311.00,444.2
2009,448,Allegheny Technologies,5309.70,565.9
2009,449,Host Hotels & Resorts,5294.00,427
2009,450,Blockbuster,5287.90,-374.1
2009,451,Western Union,5282.00,919
2009,452,Clorox,5273.00,461
2009,453,BorgWarner,5263.90,-35.6
2009,454,Foot Locker,5237.00,-80
2009,455,Barnes & Noble,5235.30,75.9
2009,456,Unisys,5233.20,-130.1
2009,457,Freescale Semiconductor,5226.00,"-7,913.00"
2009,458,AECOM Technology,5216.20,147.2
2009,459,Spectra Energy,5184.00,"1,129.00"
2009,460,FMC Technologies,5163.40,361.3
2009,461,Advance Auto Parts,5142.30,238
2009,462,Mylan,5137.60,-181.2
2009,463,Hershey,5132.80,311.4
2009,464,CB Richard Ellis Group,5130.10,"-1,012.10"
2009,465,Telephone & Data Systems,5092.00,93.5
2009,466,Icahn Enterprises,5088.00,-43
2009,467,Universal Health Services,5080.90,199.4
2009,468,PetSmart,5065.30,192.7
2009,469,BlackRock,5063.90,786.4
2009,470,Con-way,5036.80,73.7
2009,471,Lubrizol,5027.80,-66.1
2009,472,CVR Energy,5016.10,163.9
2009,473,MDU Resources Group,5003.30,293.7
2009,474,MasterCard,4991.60,-253.9
2009,475,United Stationers,4986.90,98.4
2009,476,Auto-Owners Insurance,4951.80,205.8
2009,477,NYSE Euronext,4951.00,-738
2009,478,PepsiAmericas,4937.20,226.4
2009,479,Crosstex Energy,4915.60,24.2
2009,480,Manitowoc,4884.30,-10.7
2009,481,Polo Ralph Lauren,4880.10,419.8
2009,482,Fiserv,4873.00,569
2009,483,Sealed Air,4843.50,179.9
2009,484,Insight Enterprises,4834.40,-151.6
2009,485,NuStar Energy,4828.80,254
2009,486,Asbury Automotive Group,4785.00,-338
2009,487,Molson Coors Brewing,4774.30,388
2009,488,Rockwell Collins,4769.00,678
2009,489,Realogy,4725.00,"-1,912.00"
2009,490,W.R. Berkley,4708.80,281.1
2009,491,Brunswick,4708.70,-788.1
2009,492,Nash-Finch,4703.70,36.2
2009,493,Leggett & Platt,4664.70,104.4
2009,494,Universal American,4659.20,95.1
2009,495,Broadcom,4658.10,214.8
2009,496,Brightpoint,4658.00,-342.1
2009,497,Consol Energy,4652.40,442.5
2009,498,Big Lots,4645.30,151.5
2009,499,Dollar Tree,4644.90,229.5
2009,500,Legg Mason,4634.10,267.6
2009,501,USG,4608.00,-463
2009,502,Genzyme,4605.00,421.1
2009,503,Robert Half International,4600.60,250.2
2009,504,Neiman Marcus,4600.50,142.8
2009,505,Lennar,4575.40,"-1,109.10"
2009,506,Core-Mark Holding,4570.50,17.9
2009,507,Lexmark International,4528.40,240.2
2009,508,Chiquita Brands International,4524.10,-323.7
2009,509,Amerigroup,4516.00,-50.7
2009,510,Laboratory Corp. of America,4505.20,464.5
2009,511,Health Management Associates,4489.30,167.2
2009,512,Stanley Works,4487.00,313.3
2009,513,Flowserve,4473.50,442.4
2009,514,Washington Post,4461.60,65.7
2009,515,Wisconsin Energy,4431.00,359.1
2009,516,Casey's General Stores,4429.30,84.9
2009,517,Allergan,4403.40,578.6
2009,518,Levi Strauss,4400.90,229.3
2009,519,Las Vegas Sands,4389.90,-163.6
2009,520,St. Jude Medical,4363.30,384.3
2009,521,NewPage Holding,4356.00,-142
2009,522,Energizer Holdings,4331.00,329.3
2009,523,Fidelity National Financial,4329.10,-179
2009,524,Live Nation,4327.10,-231.8
2009,525,Mutual of Omaha Insurance,4312.00,-58.2
2009,526,Level 3 Communications,4301.00,-290
2009,527,American Financial Group,4292.70,195.8
2009,528,Wyndham Worldwide,4281.00,"-1,074.00"
2009,529,CA,4277.00,500
2009,530,NII Holdings,4269.40,369.1
2009,531,Seaboard,4267.80,146.9
2009,532,Hanesbrands,4248.80,127.2
2009,533,Brinker International,4235.20,51.7
2009,534,RadioShack,4224.50,192.4
2009,535,M&T Bank Corp.,4216.60,555.9
2009,536,Nalco Holding,4212.40,-342.6
2009,537,Conseco,4194.40,"-1,126.70"
2009,538,Kindred Healthcare,4194.00,36.3
2009,539,Alliant Techsystems,4171.70,222.3
2009,540,Adams Resources & Energy,4159.70,-5.6
2009,541,Dick's Sporting Goods,4130.10,-35.1
2009,542,Sonoco Products,4122.40,164.6
2009,543,Zimmer Holdings,4121.10,848.6
2009,544,Harman International Industries,4112.50,107.8
2009,545,Unified Grocers,4104.80,17.4
2009,546,Biogen Idec,4097.50,783.2
2009,547,Graphic Packaging Holding,4079.40,-99.7
2009,548,OGE Energy,4070.70,231.4
2009,549,Liz Claiborne,4061.80,-951.8
2009,550,Marshall & Ilsley Corp.,4025.80,"-2,043.50"
2009,551,Pacific Life,4023.00,-289
2009,552,Hasbro,4021.50,306.8
2009,553,Airgas,4017.00,223.3
2009,554,CommScope,4016.60,-228.5
2009,555,Ruddick,3992.40,96.8
2009,556,H&R Block,3980.70,-308.6
2009,557,Harsco,3967.80,240.9
2009,558,Susser Holdings,3966.40,16.5
2009,559,Comerica,3944.00,213
2009,560,Corn Products International,3943.60,267.2
2009,561,Cintas,3937.90,335.4
2009,562,Discovery Communications,3927.00,317
2009,563,CF Industries Holdings,3921.10,684.6
2009,564,Noble Energy,3901.00,"1,350.00"
2009,565,Solutia,3890.00,786
2009,566,Temple-Inland,3884.00,-8
2009,567,Trinity Industries,3882.80,285.8
2009,568,Jones Financial,3859.00,311.8
2009,569,Forest Laboratories,3836.30,967.9
2009,570,Cincinnati Financial,3824.40,428.7
2009,571,Michaels Stores,3817.00,-5
2009,572,New Jersey Resources,3816.20,113.9
2009,573,Simon Property Group,3783.20,463.6
2009,574,Quanta Services,3780.20,166.7
2009,575,Bemis,3779.40,166.2
2009,576,Greif,3776.80,234.4
2009,577,Nicor,3776.60,119.5
2009,578,Constellation Brands,3773.00,-613
2009,579,VWR Funding,3759.20,-334.6
2009,580,Stater Bros. Holdings,3741.30,40.6
2009,581,ABM Industries,3738.50,45.4
2009,582,Del Monte Foods,3737.40,133.1
2009,583,J.B. Hunt Transport Services,3731.90,200.6
2009,584,NVR,3714.10,100.9
2009,585,Exide Technologies,3696.70,32.1
2009,586,Westlake Chemical,3692.40,-29.5
2009,587,Republic Services,3685.10,73.8
2009,588,Alliant Energy,3681.70,288
2009,589,Nacco Industries,3680.30,-437.6
2009,590,Electronic Arts,3665.00,-454
2009,591,Alaska Air Group,3662.60,-135.9
2009,592,Vulcan Materials,3651.40,-4.1
2009,593,Nasdaq OMX Group,3648.70,319.9
2009,594,RPM International,3643.80,47.7
2009,595,Schnitzer Steel Industries,3641.60,248.7
2009,596,Cytec Industries,3639.90,-198.8
2009,597,Hospira,3629.50,320.9
2009,598,Jones Apparel Group,3616.40,-765.4
2009,599,Cliffs Natural Resources,3609.10,515.8
2009,600,Brink's,3605.90,183.3
2009,601,Adobe Systems,3579.90,871.8
2009,602,O'Reilly Automotive,3576.60,186.2
2009,603,Juniper Networks,3572.40,511.7
2009,604,Pactiv,3567.00,217
2009,605,Dynegy,3549.00,174
2009,606,Chemtura,3546.00,-973
2009,607,Abercrombie & Fitch,3540.30,272.3
2009,608,NV Energy,3528.10,208.9
2009,609,Centene,3515.20,83.5
2009,610,Berry Plastics,3513.10,-101.1
2009,611,Huntington Bancshares,3505.50,-113.8
2009,612,Fidelity National Information Services,3503.60,214.8
2009,613,Belk,3499.40,-213
2009,614,Skywest,3496.20,112.9
2009,615,Lennox International,3493.60,122.8
2009,616,Warner Music Group,3491.00,-56
2009,617,Andersons,3489.50,32.9
2009,618,Valspar,3482.40,150.8
2009,619,Questar,3465.10,683.8
2009,620,Collective Brands,3442.00,-68.7
2009,621,Pinnacle West Capital,3435.10,242.1
2009,622,Rockwood Holdings,3435.00,-588.4
2009,623,Nvidia,3424.90,-30
2009,624,Burlington Coat Factory,3424.00,-49
2009,625,Steelcase,3420.80,133.2
2009,626,Joy Global,3418.90,374.3
2009,627,Pentair,3395.30,228.7
2009,628,Armstrong World Industries,3393.00,81
2009,629,JetBlue Airways,3388.00,-76
2009,630,Allegheny Energy,3385.90,395.4
2009,631,JohnsonDiversey,3380.80,-11.8
2009,632,TECO Energy,3375.30,162.4
2009,633,BearingPoint,3369.80,-204.2
2009,634,United Natural Foods,3365.90,48.5
2009,635,ServiceMaster,3362.30,-126.4
2009,636,General Growth Properties,3361.50,26.3
2009,637,Williams-Sonoma,3361.50,30
2009,638,Puget Energy,3357.80,154.9
2009,639,Borders Group,3356.20,-186.7
2009,640,SanDisk,3351.40,"-2,056.80"
2009,641,NSTAR,3345.40,237.5
2009,642,Molex,3328.30,215.4
2009,643,Torchmark,3326.90,452.3
2009,644,W.R. Grace,3317.00,121.5
2009,645,Hovnanian Enterprises,3308.10,"-1,124.60"
2009,646,US Oncology Holdings,3304.20,-412.5
2009,647,NetApp,3303.20,309.7
2009,648,DRS Technologies,3295.40,165.8
2009,649,United Rentals,3267.00,-704
2009,650,Ingles Markets,3238.00,52.1
2009,651,Old Republic International,3237.70,-558.3
2009,652,Amphenol,3236.50,419.2
2009,653,Hewitt Associates,3227.60,188.1
2009,654,Bon-Ton Stores,3225.40,-169.9
2009,655,Hawaiian Electric Industries,3218.90,90.3
2009,656,Windstream,3213.50,412.7
2009,657,Raymond James Financial,3204.90,235.1
2009,658,Cabot,3191.00,86
2009,659,E*Trade Financial,3188.20,-511.8
2009,660,Mirant,3188.00,"1,265.00"
2009,661,Coach,3180.90,783.1
2009,662,Exterran Holdings,3178.70,-947.3
2009,663,Carlisle,3177.50,55.9
2009,664,McCormick,3176.60,255.8
2009,665,Diebold,3170.10,88.6
2009,666,Zions Bancorp.,3164.60,-266.3
2009,667,Toll Brothers,3158.20,-297.8
2009,668,Country Ins. & Financial Services,3155.10,5.2
2009,669,Apollo Group,3140.90,476.5
2009,670,Popular,3134.90,"-1,243.90"
2009,671,Silgan Holdings,3121.00,131.6
2009,672,FMC,3115.30,304.6
2009,673,Molina Healthcare,3112.40,62.4
2009,674,Sovereign Bancorp,3104.40,"-2,357.20"
2009,675,Beckman Coulter,3098.90,194
2009,676,First Horizon National Corp.,3098.00,-192
2009,677,Saks,3082.00,-154.9
2009,678,Intuit,3072.90,476.8
2009,679,Southern Union,3070.20,295.2
2009,680,Worthington Industries,3067.20,107.1
2009,681,Iron Mountain,3055.10,82
2009,682,KB Home,3033.90,-976.1
2009,683,Systemax,3033.00,52.8
2009,684,Tractor Supply,3007.90,81.9
2009,685,Jack in the Box,3001.40,119.3
2009,686,Erie Insurance Group,3001.40,69.2
2009,687,Patterson,2998.70,224.9
2009,688,United Refining,2994.20,-49.9
2009,689,Massey Energy,2989.80,56.2
2009,690,American Eagle Outfitters,2988.90,179.1
2009,691,Wynn Resorts,2987.30,210.2
2009,692,Arch Coal,2983.80,354.3
2009,693,Scotts Miracle-Gro,2981.80,-10.9
2009,694,Boise Cascade Holdings,2977.50,-288
2009,695,Idearc,2973.00,183
2009,696,PHH,2960.00,-254
2009,697,New York Times,2948.90,-57.8
2009,698,Oil States International,2948.50,222.7
2009,699,Expedia,2937.00,"-2,517.80"
2009,700,Snap-On,2934.70,236.7
2009,701,VeraSun Energy,2928.50,-440.7
2009,702,Vornado Realty Trust,2919.40,395
2009,703,Georgia Gulf,2916.50,-257.6
2009,704,Terra Industries,2909.80,641
2009,705,Activision Blizzard,2898.10,344.9
2009,706,Rent A Center,2884.20,139.6
2009,707,Cooper Tire & Rubber,2881.80,-219.4
2009,708,LandAmerica Financial Group,2876.00,-719.7
2009,709,Tiffany & Co,2860.00,220
2009,710,IAC/InterActiveCorp,2849.70,-156.2
2009,711,Rock-Tenn,2838.90,81.8
2009,712,Vishay Intertechnology,2833.20,"-1,731.40"
2009,713,Ralcorp Holdings,2824.40,167.8
2009,714,HSN,2823.60,"-2,390.90"
2009,715,Unitrin,2819.70,-29.6
2009,716,Cognizant Technology Solutions,2816.30,430.8
2009,717,AGL Resources,2800.00,217
2009,718,Interstate Bakeries,2798.30,-143.7
2009,719,Vanguard Health Systems,2789.20,-0.7
2009,720,TD Ameritrade,2787.00,803.9
2009,721,Convergys,2785.80,-92.9
2009,722,BlueLinx Holdings,2779.70,-31.7
2009,723,Perot Systems,2779.00,117
2009,724,Regal Entertainment Group,2771.90,72.5
2009,725,Hanover Insurance Group,2757.10,20.6
2009,726,LifePoint Hospitals,2753.80,114.5
2009,727,MetroPCS Communications,2751.50,149.4
2009,728,Buildings Materials Corp. of America,2748.90,51.4
2009,729,Securian Financial Group,2745.60,-258.6
2009,730,Regis,2738.90,85.2
2009,731,PolyOne,2738.70,-272.9
2009,732,Kennametal,2705.10,167.8
2009,733,Hubbell,2704.40,222.7
2009,734,Analog Devices,2698.50,786.3
2009,735,Jones Lang LaSalle,2697.60,84.9
2009,736,Spectrum Brands,2692.70,-931.5
2009,737,LSI,2677.10,-622.3
2009,738,Granite Construction,2674.20,122.4
2009,739,StanCorp Financial,2667.00,162.9
2009,740,Hudson City Bancorp,2661.70,445.6
2009,741,Amkor Technology,2658.60,-456.7
2009,742,Sally Beauty Holdings,2648.20,77.6
2009,743,Landstar System,2643.10,110.9
2009,744,Thor Industries,2640.70,92.7
2009,745,Quiksilver,2638.80,-226.3
2009,746,Thomas & Betts,2637.80,265.3
2009,747,Charming Shoppes,2630.70,-244.2
2009,748,WGL Holdings,2628.20,116.5
2009,749,Magellan Health Services,2625.40,86.2
2009,750,R.H. Donnelley,2616.80,"-2,298.30"
2009,751,Spartan Stores,2616.00,34.3
2009,752,Crane,2604.30,135.2
2009,753,CenturyTel,2599.70,365.7
2009,754,Cooper-Standard Holdings,2594.60,-121.5
2009,755,Benchmark Electronics,2590.20,-135.6
2009,756,WABCO Holdings,2588.00,213.3
2009,757,Graham Packaging,2583.70,-57.3
2009,758,Brown-Forman,2582.00,440
2009,759,Lithia Motors,2572.50,-252.6
2009,760,Pall,2571.60,217.3
2009,761,CME Group,2561.00,715.5
2009,762,Alpha Natural Resources,2561.00,165.5
2009,763,Mueller Industries,2558.40,80.8
2009,764,Cabela's,2552.70,76.4
2009,765,AirTran Holdings,2552.50,-273.8
2009,766,FM Global,2545.10,-318
2009,767,Catalyst Health Solutions,2543.40,50.4
2009,768,AmeriCredit,2543.10,-69.3
2009,769,Watson Pharmaceuticals,2535.50,238.4
2009,770,Ametek,2531.10,247
2009,771,International Game Technology,2528.60,342.5
2009,772,American National Insurance,2526.80,-154
2009,773,J.M. Smucker,2524.80,170.4
2009,774,Kla-Tencor,2521.70,359.1
2009,775,Bucyrus International,2505.80,233.3
2009,776,Protective Life,2505.60,-41.9
2009,777,AMC Entertainment,2504.30,43.4
2009,778,Phillips-Van Heusen,2491.90,91.8
2009,779,Calumet Specialty Products,2489.00,44.4
2009,780,Source Interlink Cos.,2488.30,-360.8
2009,781,ENSCO International,2486.60,"1,150.80"
2009,782,Vectren,2484.70,129
2009,783,Volt Information Sciences,2481.40,64.2
2009,784,Lincoln Electric Holdings,2479.10,212.3
2009,785,HNI,2477.60,45.5
2009,786,Lam Research,2474.90,439.3
2009,787,Pride International,2468.80,852.1
2009,788,Albemarle,2467.10,194.2
2009,789,PNM Resources,2466.50,-270.6
2009,790,Burger King Holdings,2455.00,190
2009,791,C.R. Bard,2452.10,416.5
2009,792,CUNA Mutual Group,2432.60,-148.9
2009,793,Boise,2430.60,-22.7
2009,794,Penn National Gaming,2423.10,-153.3
2009,795,Church & Dwight,2422.40,195.2
2009,796,Weis Markets,2422.40,47
2009,797,Teleflex,2420.90,119.8
2009,798,CACI International,2420.50,83.3
2009,799,Flowers Foods,2414.90,119.2
2009,800,Mercury General,2414.20,-242.1
2009,801,Scholastic,2412.60,-17.2
2009,802,Plains Exploration and Production,2403.50,-709.1
2009,803,National Fuel Gas,2400.40,268.7
2009,804,National Life Group,2399.50,-41.9
2009,805,Intl. Flavors & Fragrances,2389.40,229.6
2009,806,Medical Mutual of Ohio,2387.10,73.5
2009,807,Cracker Barrel Old Country Store,2384.50,65.6
2009,808,Biomet,2383.30,"-1,018.80"
2009,809,Valassis Communications,2381.90,-207.5
2009,810,Annaly Capital Management,2366.30,346.2
2009,811,Applied Biosystems,2361.50,213.8
2009,812,Packaging Corp. of America,2360.50,135.6
2009,813,Fastenal,2340.40,279.7
2009,814,Pioneer Natural Resources,2340.10,220.1
2009,815,NTK Holdings,2339.10,-700.9
2009,816,Great Plains Energy,2337.50,154.5
2009,817,IMS Health,2329.50,311.3
2009,818,Autodesk,2315.20,183.6
2009,819,Southwestern Energy,2311.60,567.9
2009,820,Roper Industries,2306.40,286.5
2009,821,Ferro,2306.10,-39.7
2009,822,A.O. Smith,2304.90,81.9
2009,823,Synovus Financial Corp.,2292.80,-582.4
2009,824,Ferrellgas Partners,2290.70,24.7
2009,825,DST Systems,2285.40,242.9
2009,826,Spansion,2281.90,-401.9
2009,827,HCC Insurance Holdings,2279.40,304.8
2009,828,Brown Shoe,2276.40,-133.2
2009,829,Laclede Group,2274.40,77.9
2009,830,Celgene,2254.80,"-1,533.70"
2009,831,Aventine Renewable Energy Holdings,2248.30,-47.1
2009,832,West,2247.40,19.5
2009,833,Regal-Beloit,2246.20,128.6
2009,834,Frontier Communications,2237.00,182.7
2009,835,Broadridge Financial Solutions,2234.10,192.2
2009,836,Donaldson,2232.50,172
2009,837,Universal Forest Products,2232.40,4.3
2009,838,Newfield Exploration,2225.00,-373
2009,839,MPS Group,2222.30,-236
2009,840,Rowan Cos.,2212.70,427.6
2009,841,Patterson-UTI Energy,2209.10,347.1
2009,842,Sigma-Aldrich,2200.70,341.5
2009,843,Alliance Data Systems,2199.00,217.4
2009,844,Dresser-Rand Group,2194.70,197.7
2009,845,Zale,2194.60,10.8
2009,846,AnnTaylor Stores,2194.60,-333.9
2009,847,Dentsply International,2193.70,283.9
2009,848,Spherion,2189.20,-118.5
2009,849,HealthSpring,2188.30,119
2009,850,Universal,2186.20,119.2
2009,851,Interactive Brokers Group,2182.10,93
2009,852,NBTY,2179.50,153.2
2009,853,Affinia Group Intermediate Holdings,2178.00,-3
2009,854,ScanSource,2175.50,55.6
2009,855,Werner Enterprises,2165.60,67.6
2009,856,Hayes Lemmerz,2165.20,-99.5
2009,857,Tupperware Brands,2161.80,161.4
2009,858,Metals USA Holdings,2156.20,72.6
2009,859,Service Corp. International,2155.60,97.1
2009,860,Imation,2154.60,-33.3
2009,861,Select Medical Holdings,2153.40,22.4
2009,862,Briggs & Stratton,2151.40,22.6
2009,863,Phoenix,2150.90,-726
2009,864,Atlas America,2149.90,-6.2
2009,865,Equity Residential,2148.90,420.1
2009,866,Helix Energy Solutions Group,2148.30,-630.8
2009,867,Southwest Gas,2144.70,61
2009,868,DynCorp International,2139.80,48
2009,869,Acuity Brands,2124.40,148.3
2009,870,Martin Marietta Materials,2124.00,176.3
2009,871,T. Rowe Price,2121.30,490.8
2009,872,Iasis Healthcare,2115.50,36.3
2009,873,BE Aerospace,2110.00,-99.4
2009,874,American Axle & Manufacturing,2109.20,"-1,224.30"
2009,875,Warnaco Group,2107.60,47.3
2009,876,Varian Medical Systems,2104.90,279.5
2009,877,Cenveo,2098.70,-298
2009,878,Guess,2093.40,213.6
2009,879,Sauer-Danfoss,2090.50,-29.1
2009,880,Applied Industrial Technologies,2089.50,95.5
2009,881,Piedmont Natural Gas,2089.10,110
2009,882,Pacer International,2087.70,-16.6
2009,883,Beazer Homes USA,2078.10,-951.9
2009,884,AptarGroup,2071.70,153.5
2009,885,Paychex,2066.30,576.1
2009,886,ON Semiconductor,2054.80,-380.1
2009,887,Maxim Integrated Products,2052.80,317.7
2009,888,Univision Communications,2049.80,"-5,127.30"
2009,889,Amerco,2049.20,67.8
2009,890,Carpenter Technology,2042.40,277.7
2009,891,Helmerich & Payne,2036.50,461.7
2009,892,Alexander & Baldwin,2031.00,132
2009,893,Enersys,2026.60,59.7
2009,894,PerkinElmer,2022.90,126.4
2009,895,Alliance One International,2018.50,16.9
2009,896,Gardner Denver,2018.30,166
2009,897,Herman Miller,2012.10,152.3
2009,898,Belden,2005.90,-361
2009,899,MEMC Electronic Materials,2004.50,387.4
2009,900,A. Schulman,1984.00,18
2009,901,Oceaneering International,1977.40,199.4
2009,902,Ryland Group,1976.10,-396.6
2009,903,Cephalon,1974.60,222.5
2009,904,Mettler-Toledo International,1973.30,202.8
2009,905,Men's Wearhouse,1972.40,58.8
2009,906,Key Energy Services,1972.10,84.1
2009,907,Century Aluminum,1970.80,-898.3
2009,908,Cimarex Energy,1970.30,-901.7
2009,909,Leap Wireless International,1958.90,-147.8
2009,910,Baldor Electric,1954.70,99.4
2009,911,Polaris Industries,1948.30,117.4
2009,912,PharMerica,1947.30,5
2009,913,Total System Services,1938.60,250.1
2009,914,LKQ,1937.30,99.9
2009,915,Equifax,1935.70,272.8
2009,916,Brookdale Senior Living,1928.10,-373.2
2009,917,Pep Boys,1927.80,-30.4
2009,918,Itron,1909.60,28.1
2009,919,Valmont Industries,1907.30,132.4
2009,920,M&F Worldwide,1906.20,67.7
2009,921,Moog,1902.70,119.1
2009,922,Jo-Ann Stores,1901.10,21.9
2009,923,McClatchy,1900.50,-4
2009,924,Markel,1898.30,-58.8
2009,925,Complete Production Services,1898.10,-85.5
2009,926,Buckeye GP Holdings,1896.70,26.5
2009,927,Teledyne Technologies,1893.00,111.3
2009,928,National Semiconductor,1885.90,332.3
2009,929,A?ropostale,1885.50,149.4
2009,930,Retail Ventures,1885.00,-68.9
2009,931,Priceline.com,1884.80,193.5
2009,932,Sun Healthcare Group,1883.70,109.3
2009,933,Superior Energy Services,1881.10,361.7
2009,934,Sentry Insurance Group,1879.60,78.1
2009,935,Inergy Holdings,1878.90,35.5
2009,936,Toro,1878.20,119.7
2009,937,IDT,1878.00,-224.3
2009,938,Kinetic Concepts,1877.90,173.9
